,exit_time,pnl,window_start
17,2025-04-09 00:00:00,-0.011524751579973881,2025-03-14 20:00:00
18,2025-04-09 09:00:00,-0.012495610743410204,2025-03-14 20:00:00
19,2025-04-09 16:00:00,0.010188922673276327,2025-03-14 20:00:00
20,2025-04-11 16:00:00,0.014217115394486236,2025-03-14 20:00:00
0,2025-04-18 16:00:00,0.0019988819492455477,2025-04-13 20:00:00
1,2025-04-20 15:00:00,-0.005908002894187023,2025-04-13 20:00:00
2,2025-04-21 00:00:00,0.023894465647117998,2025-04-13 20:00:00
3,2025-04-21 17:00:00,-0.0025594027082962746,2025-04-13 20:00:00
4,2025-04-22 01:00:00,0.010098469735270805,2025-04-13 20:00:00
5,2025-04-22 08:00:00,-0.00016199093190155732,2025-04-13 20:00:00
6,2025-04-23 03:00:00,0.05377612430021244,2025-04-13 20:00:00
7,2025-04-26 08:00:00,-0.0073158302104320075,2025-04-13 20:00:00
8,2025-04-27 05:00:00,0.004165854245039393,2025-04-13 20:00:00
9,2025-04-28 17:00:00,-0.012376547861920094,2025-04-13 20:00:00
10,2025-04-29 00:00:00,0.010253730085497039,2025-04-13 20:00:00
11,2025-04-30 08:00:00,0.0020147527080148554,2025-04-13 20:00:00
12,2025-05-02 16:00:00,0.005728857430153118,2025-04-13 20:00:00
13,2025-05-03 23:00:00,0.008728294439167542,2025-04-13 20:00:00
14,2025-05-08 21:00:00,-0.05173385990243843,2025-04-13 20:00:00
15,2025-05-13 00:00:00,-0.005794991563938993,2025-04-13 20:00:00
0,2025-05-16 18:00:00,-0.002930207005414495,2025-05-13 20:00:00
1,2025-05-18 00:00:00,0.00022049146473581175,2025-05-13 20:00:00
2,2025-05-19 00:00:00,-0.018166271372027084,2025-05-13 20:00:00
3,2025-05-20 00:00:00,0.0032863624782278676,2025-05-13 20:00:00
4,2025-05-20 16:00:00,0.004868942515965832,2025-05-13 20:00:00
5,2025-05-21 00:00:00,0.014513961222664613,2025-05-13 20:00:00
6,2025-05-23 01:00:00,-0.012800230129580798,2025-05-13 20:00:00
7,2025-05-23 19:00:00,-0.019199202051095283,2025-05-13 20:00:00
8,2025-05-25 08:00:00,0.005079223476358335,2025-05-13 20:00:00
9,2025-05-27 01:00:00,0.011681700137872645,2025-05-13 20:00:00
10,2025-05-28 17:00:00,-0.01705338595724443,2025-05-13 20:00:00
11,2025-05-30 01:00:00,0.009911133740525315,2025-05-13 20:00:00
12,2025-06-01 15:00:00,-0.0006368470564027744,2025-05-13 20:00:00
13,2025-06-03 07:00:00,0.0014970317130901223,2025-05-13 20:00:00
14,2025-06-03 17:00:00,-0.008078886393473053,2025-05-13 20:00:00
15,2025-06-04 14:00:00,-0.00419905153958897,2025-05-13 20:00:00
16,2025-06-06 01:00:00,0.027075712947153975,2025-05-13 20:00:00
17,2025-06-07 17:00:00,0.006174625123297786,2025-05-13 20:00:00
18,2025-06-08 16:00:00,-0.007560069571844323,2025-05-13 20:00:00
19,2025-06-09 09:00:00,0.003979000280534906,2025-05-13 20:00:00
20,2025-06-12 09:00:00,-0.013555753503793884,2025-05-13 20:00:00
0,2025-06-15 09:00:00,0.0043778423545955455,2025-06-12 20:00:00
1,2025-06-16 00:00:00,0.0013064659074159583,2025-06-12 20:00:00
2,2025-06-17 17:00:00,0.02210387529004424,2025-06-12 20:00:00
3,2025-06-19 01:00:00,-0.002563167922962707,2025-06-12 20:00:00
4,2025-06-20 17:00:00,0.013501222720887909,2025-06-12 20:00:00
5,2025-06-22 01:00:00,0.010619889587007894,2025-06-12 20:00:00
6,2025-06-24 09:00:00,-0.026491544730583284,2025-06-12 20:00:00
7,2025-06-28 09:00:00,0.002258416032176011,2025-06-12 20:00:00
8,2025-06-29 01:00:00,-2.8050101395010393e-05,2025-06-12 20:00:00
9,2025-06-30 00:00:00,-0.010873365466406217,2025-06-12 20:00:00
10,2025-07-05 09:00:00,0.0018789275068071827,2025-06-12 20:00:00
11,2025-07-06 01:00:00,-0.001185770239045047,2025-06-12 20:00:00
12,2025-07-08 01:00:00,0.010273924453702768,2025-06-12 20:00:00
13,2025-07-08 09:00:00,0.007102360957515229,2025-06-12 20:00:00
14,2025-07-10 17:00:00,-0.04172303239044415,2025-06-12 20:00:00
0,2025-07-31 09:00:00,0.0016026577534416762,2025-07-12 20:00:00
1,2025-08-01 16:00:00,-0.002742173758404614,2025-07-12 20:00:00
2,2025-08-04 01:00:00,-0.004859380802685586,2025-07-12 20:00:00
3,2025-08-05 16:00:00,0.014894901910538936,2025-07-12 20:00:00
4,2025-08-07 01:00:00,-0.007154477709261323,2025-07-12 20:00:00
5,2025-08-07 09:00:00,0.0026030062181812566,2025-07-12 20:00:00
6,2025-08-08 16:00:00,-0.005940643018848291,2025-07-12 20:00:00
7,2025-08-09 17:00:00,-0.004101687846399122,2025-07-12 20:00:00
8,2025-08-10 01:00:00,-0.0008039755132029657,2025-07-12 20:00:00
0,2025-08-14 00:00:00,-0.031068378722505105,2025-08-11 20:00:00
1,2025-08-18 17:00:00,-0.016198267469814565,2025-08-11 20:00:00
2,2025-08-19 16:00:00,0.02723700024184321,2025-08-11 20:00:00
3,2025-08-22 17:00:00,-0.03515560903450671,2025-08-11 20:00:00
4,2025-08-23 01:00:00,-0.004874299289034757,2025-08-11 20:00:00
5,2025-08-27 01:00:00,0.0025551913077611955,2025-08-11 20:00:00
6,2025-08-29 00:00:00,0.005812228212207488,2025-08-11 20:00:00
7,2025-08-29 14:00:00,-0.035670556770736536,2025-08-11 20:00:00
8,2025-08-30 00:00:00,0.0008196872047752522,2025-08-11 20:00:00
9,2025-08-31 01:00:00,-0.010418214248087462,2025-08-11 20:00:00
10,2025-08-31 12:00:00,-0.010233209639747245,2025-08-11 20:00:00
11,2025-09-03 10:00:00,0.002455994921248983,2025-08-11 20:00:00
12,2025-09-05 07:00:00,-0.0321274975479344,2025-08-11 20:00:00
13,2025-09-06 11:00:00,1.1915540482660496e-05,2025-08-11 20:00:00
14,2025-09-08 08:00:00,-0.004336521944475432,2025-08-11 20:00:00
15,2025-09-09 08:00:00,0.01202561253230298,2025-08-11 20:00:00
16,2025-09-10 00:00:00,0.017542993267971548,2025-08-11 20:00:00
0,2025-09-14 12:00:00,0.0016093073881454647,2025-09-10 20:00:00
1,2025-09-16 01:00:00,-0.0013550266439242332,2025-09-10 20:00:00
2,2025-09-16 08:00:00,0.005516402455690988,2025-09-10 20:00:00
3,2025-09-17 17:00:00,0.011599520794112647,2025-09-10 20:00:00
4,2025-09-18 09:00:00,0.005692724403788792,2025-09-10 20:00:00
5,2025-09-18 16:00:00,-0.002274447626536093,2025-09-10 20:00:00
6,2025-09-19 15:00:00,-0.013116291190401964,2025-09-10 20:00:00
7,2025-09-20 08:00:00,0.003335811898283278,2025-09-10 20:00:00
8,2025-09-21 08:00:00,-0.002281911600991387,2025-09-10 20:00:00
9,2025-09-22 09:00:00,0.02847869403682111,2025-09-10 20:00:00
10,2025-09-25 16:00:00,-0.024648188795310964,2025-09-10 20:00:00
11,2025-09-27 16:00:00,-0.0015036451963269769,2025-09-10 20:00:00
12,2025-10-05 09:00:00,0.010684440575455147,2025-09-10 20:00:00
13,2025-10-06 09:00:00,-0.0006451388201361037,2025-09-10 20:00:00
14,2025-10-07 00:00:00,-0.003057613103029972,2025-09-10 20:00:00
15,2025-10-08 09:00:00,0.004945203626586553,2025-09-10 20:00:00
16,2025-10-08 17:00:00,-0.012375509092698876,2025-09-10 20:00:00
0,2025-10-16 00:00:00,0.018946908518983917,2025-10-10 20:00:00
1,2025-10-18 17:00:00,-0.0025130355494623305,2025-10-10 20:00:00
2,2025-10-20 01:00:00,-0.010098972397401061,2025-10-10 20:00:00
3,2025-10-20 17:00:00,0.020630320624268006,2025-10-10 20:00:00
4,2025-10-21 08:00:00,-0.019728172830226473,2025-10-10 20:00:00
5,2025-10-23 09:00:00,-0.011097056160257288,2025-10-10 20:00:00
6,2025-10-25 09:00:00,-0.006814960466422146,2025-10-10 20:00:00
7,2025-10-28 08:00:00,2.158623710463683e-05,2025-10-10 20:00:00
8,2025-10-29 09:00:00,-0.020084656084656063,2025-10-10 20:00:00
9,2025-10-30 01:00:00,0.005810558982452497,2025-10-10 20:00:00
10,2025-11-01 16:00:00,-0.005607182772546801,2025-10-10 20:00:00
11,2025-11-03 09:00:00,-0.02956963573671247,2025-10-10 20:00:00
12,2025-11-06 17:00:00,0.01338822090084769,2025-10-10 20:00:00
13,2025-11-08 09:00:00,0.0020465949240937435,2025-10-10 20:00:00
14,2025-11-09 08:00:00,-0.004165256340219021,2025-10-10 20:00:00
0,2025-11-11 17:00:00,-0.03109117601778143,2025-11-09 20:00:00
1,2025-11-15 01:00:00,0.0774843307640538,2025-11-09 20:00:00
2,2025-11-15 17:00:00,-0.004429620364773092,2025-11-09 20:00:00
3,2025-11-16 08:00:00,-0.0012631119562337076,2025-11-09 20:00:00
4,2025-11-19 03:00:00,-0.006671633604741711,2025-11-09 20:00:00
5,2025-11-21 01:00:00,0.05512274089307272,2025-11-09 20:00:00
6,2025-11-24 07:00:00,0.007609063787792062,2025-11-09 20:00:00
7,2025-11-25 00:00:00,0.003054320186588438,2025-11-09 20:00:00
8,2025-11-25 09:00:00,-0.00985516458569813,2025-11-09 20:00:00
9,2025-11-26 16:00:00,0.0011593238274770503,2025-11-09 20:00:00
10,2025-11-27 08:00:00,0.0037987496513827105,2025-11-09 20:00:00
11,2025-11-28 17:00:00,0.011190097066201376,2025-11-09 20:00:00
12,2025-11-29 09:00:00,-0.0011459898407283045,2025-11-09 20:00:00
13,2025-11-30 11:00:00,-0.006940517606433185,2025-11-09 20:00:00
14,2025-12-02 08:00:00,-0.006163901793164296,2025-11-09 20:00:00
15,2025-12-03 00:00:00,-0.009927043168650227,2025-11-09 20:00:00
16,2025-12-05 04:00:00,0.013215544437132852,2025-11-09 20:00:00
17,2025-12-07 00:00:00,-0.0035720635338193623,2025-11-09 20:00:00
18,2025-12-08 08:00:00,0.01646103288775348,2025-11-09 20:00:00
19,2025-12-08 17:00:00,0.01716054746667623,2025-11-09 20:00:00
0,2025-12-11 16:00:00,-0.004952113857369649,2025-12-09 20:00:00
1,2025-12-13 09:00:00,0.003768520817836183,2025-12-09 20:00:00
2,2025-12-17 16:00:00,-0.006838885194001542,2025-12-09 20:00:00
3,2025-12-18 17:00:00,-0.009135899643622113,2025-12-09 20:00:00
4,2025-12-22 14:00:00,0.020000751478227843,2025-12-09 20:00:00
5,2025-12-23 00:00:00,0.004257653726234923,2025-12-09 20:00:00
6,2025-12-23 08:00:00,-0.01456925934942112,2025-12-09 20:00:00
7,2025-12-26 01:00:00,0.01062573843286409,2025-12-09 20:00:00
8,2025-12-26 17:00:00,-0.0011477456947812086,2025-12-09 20:00:00
9,2025-12-27 00:00:00,-0.0007919213034502908,2025-12-09 20:00:00
10,2025-12-27 17:00:00,0.0018479178801814984,2025-12-09 20:00:00
11,2025-12-28 08:00:00,0.00021689117485294455,2025-12-09 20:00:00
12,2025-12-29 16:00:00,0.0020259666306018955,2025-12-09 20:00:00
13,2025-12-31 19:00:00,-0.012492818614647126,2025-12-09 20:00:00
14,2026-01-01 17:00:00,-0.004051500682128187,2025-12-09 20:00:00
15,2026-01-02 15:00:00,0.012474923958038644,2025-12-09 20:00:00
16,2026-01-03 16:00:00,0.004848082162129004,2025-12-09 20:00:00
17,2026-01-04 08:00:00,-0.014091855257252518,2025-12-09 20:00:00
18,2026-01-07 17:00:00,0.012800405905316595,2025-12-09 20:00:00
0,2026-01-11 09:00:00,-0.0012335008639141264,2026-01-08 20:00:00
1,2026-01-12 08:00:00,0.00013500107229423136,2026-01-08 20:00:00
2,2026-01-13 01:00:00,0.010183827105173557,2026-01-08 20:00:00
3,2026-01-13 17:00:00,-0.010540545285751303,2026-01-08 20:00:00
4,2026-01-17 10:00:00,-0.004546894044161223,2026-01-08 20:00:00
5,2026-01-19 00:00:00,0.02438484884550671,2026-01-08 20:00:00
6,2026-01-23 01:00:00,-0.004348073216295676,2026-01-08 20:00:00
7,2026-01-24 09:00:00,0.0005556657357924977,2026-01-08 20:00:00
8,2026-01-24 17:00:00,0.002159598214285714,2026-01-08 20:00:00
9,2026-01-27 01:00:00,-0.010771058336783346,2026-01-08 20:00:00
10,2026-01-28 03:00:00,-0.0054740762334185445,2026-01-08 20:00:00
11,2026-01-29 00:00:00,-0.005419522957021147,2026-01-08 20:00:00
12,2026-02-03 23:00:00,0.03354336306844844,2026-01-08 20:00:00
